u,mode_n1,mode_n3,mode_n4,mode_n6,mode_n7,mode_n11
0.226057,4.51617109e-03,-6.07365964e-03,4.99215666e-03,2.37547494e-03,1.21556186e-02,2.38086413e-03
0.227057,4.50800928e-03,-5.99839852e-03,5.08903755e-03,2.25216650e-03,1.23679572e-02,2.33171213e-03
0.228057,4.49919411e-03,-5.92265647e-03,5.18423746e-03,2.12684129e-03,1.25798342e-02,2.28250127e-03
0.229057,4.48986026e-03,-5.84648224e-03,5.27785089e-03,1.99958558e-03,1.27912398e-02,2.23385318e-03
0.230058,4.47995974e-03,-5.76989167e-03,5.36926256e-03,1.86992142e-03,1.30019855e-02,2.18472538e-03
0.231058,4.46960231e-03,-5.69293490e-03,5.45846689e-03,1.73788006e-03,1.32119811e-02,2.13520295e-03
0.232058,4.45886322e-03,-5.61565739e-03,5.54531315e-03,1.60336708e-03,1.34211260e-02,2.08514365e-03
0.233058,4.44773791e-03,-5.53808814e-03,5.62935287e-03,1.46606012e-03,1.36292124e-02,2.03365022e-03
0.234059,4.43641116e-03,-5.46029910e-03,5.71089088e-03,1.32625607e-03,1.38361916e-02,1.98124259e-03
0.235059,4.42486995e-03,-5.38231837e-03,5.78949689e-03,1.18364869e-03,1.40418579e-02,1.92694555e-03
0.236059,4.41323256e-03,-5.30420437e-03,5.86523274e-03,1.03834707e-03,1.42460775e-02,1.87074483e-03
0.237059,4.40162769e-03,-5.22601637e-03,5.93833021e-03,8.90598603e-04,1.44487709e-02,1.81269296e-03
0.238060,4.39003896e-03,-5.14778008e-03,6.00838887e-03,7.40132767e-04,1.46496882e-02,1.75175895e-03
0.239060,4.37865840e-03,-5.06956896e-03,6.07595425e-03,5.87464947e-04,1.48488138e-02,1.68864158e-03
0.240060,4.36751190e-03,-4.99141310e-03,6.14095289e-03,4.32594432e-04,1.50459538e-02,1.62258778e-03
0.241060,4.35664464e-03,-4.91334886e-03,6.20343766e-03,2.75634423e-04,1.52409808e-02,1.55333052e-03
0.242061,4.34622950e-03,-4.83543695e-03,6.26400454e-03,1.17135066e-04,1.54338667e-02,1.48153475e-03
0.243061,4.33621432e-03,-4.75768241e-03,6.32251630e-03,-4.29499195e-05,1.56244199e-02,1.40612570e-03
0.244061,4.32670975e-03,-4.68012810e-03,6.37942173e-03,-2.04187511e-04,1.58126082e-02,1.32765330e-03
0.245061,4.31780083e-03,-4.60280397e-03,6.43520288e-03,-3.66127966e-04,1.59983984e-02,1.24640867e-03
0.246062,4.30940694e-03,-4.52569846e-03,6.48980508e-03,-5.28752941e-04,1.61816448e-02,1.16147798e-03
0.247062,4.30166543e-03,-4.44885008e-03,6.54393687e-03,-6.91427082e-04,1.63623926e-02,1.07398559e-03
0.248062,4.29454832e-03,-4.37224953e-03,6.59787648e-03,-8.53884680e-04,1.65406326e-02,9.83834499e-04
0.249062,4.28799078e-03,-4.29588003e-03,6.65173394e-03,-1.01597436e-03,1.67162452e-02,8.90506912e-04
0.250063,4.28209344e-03,-4.21975699e-03,6.70628705e-03,-1.17703349e-03,1.68894051e-02,7.95462356e-04
0.251063,4.27675407e-03,-4.14384520e-03,6.76160595e-03,-1.33697340e-03,1.70600467e-02,6.98270341e-04
0.252063,4.27190714e-03,-4.06811499e-03,6.81794491e-03,-1.49555149e-03,1.72281971e-02,5.98984959e-04
0.253063,4.26761804e-03,-3.99256448e-03,6.87600053e-03,-1.65218569e-03,1.73940211e-02,4.99034820e-04
0.254064,4.26371557e-03,-3.91713263e-03,6.93564001e-03,-1.80698029e-03,1.75575047e-02,3.97918886e-04
0.255064,4.26014958e-03,-3.84178581e-03,6.99718488e-03,-1.95965462e-03,1.77187275e-02,2.96074600e-04
0.256064,4.25693708e-03,-3.76650278e-03,7.06115850e-03,-2.10979226e-03,1.78778774e-02,1.94814724e-04
0.257064,4.25387321e-03,-3.69121023e-03,7.12722703e-03,-2.25768590e-03,1.80349668e-02,9.36288102e-05
0.258065,4.25091892e-03,-3.61587230e-03,7.19569793e-03,-2.40308251e-03,1.81900999e-02,-6.79957693e-06
0.259065,4.24805965e-03,-3.54045844e-03,7.26685547e-03,-2.54578863e-03,1.83434915e-02,-1.05378645e-04
0.260065,4.24508101e-03,-3.46489100e-03,7.34022100e-03,-2.68622454e-03,1.84951211e-02,-2.02604307e-04
0.261065,4.24195789e-03,-3.38914097e-03,7.41592665e-03,-2.82431076e-03,1.86451489e-02,-2.97734672e-04
0.262066,4.23867096e-03,-3.31317589e-03,7.49413308e-03,-2.95995671e-03,1.87937275e-02,-3.89876761e-04
0.263066,4.23501790e-03,-3.23692854e-03,7.57412885e-03,-3.09379569e-03,1.89408574e-02,-4.79661681e-04
0.264066,4.23098996e-03,-3.16037752e-03,7.65591404e-03,-3.22586120e-03,1.90866511e-02,-5.66348227e-04
0.265066,4.22659475e-03,-3.08350567e-03,7.73949852e-03,-3.35619535e-03,1.92312442e-02,-6.49286095e-04
0.266067,4.22165494e-03,-3.00625899e-03,7.82405301e-03,-3.48552736e-03,1.93745864e-02,-7.29310120e-04
0.267067,4.21618387e-03,-2.92863199e-03,7.90938311e-03,-3.61405467e-03,1.95167465e-02,-8.05835570e-04
0.268067,4.21024206e-03,-2.85063252e-03,7.99545225e-03,-3.74185374e-03,1.96578243e-02,-8.78344196e-04
0.269067,4.20368441e-03,-2.77222176e-03,8.08138449e-03,-3.86968147e-03,1.97976969e-02,-9.47949696e-04
0.270068,4.19655145e-03,-2.69341793e-03,8.16681999e-03,-3.99786392e-03,1.99363809e-02,-1.01445172e-03
0.271068,4.18895749e-03,-2.61424937e-03,8.25175110e-03,-4.12644141e-03,2.00739152e-02,-1.07721074e-03
0.272068,4.18082112e-03,-2.53470938e-03,8.33538517e-03,-4.25608566e-03,2.02101466e-02,-1.13767508e-03
0.273068,4.17217232e-03,-2.45481992e-03,8.41723510e-03,-4.38720464e-03,2.03449686e-02,-1.19613974e-03
0.274069,4.16319809e-03,-2.37464463e-03,8.49740990e-03,-4.51972488e-03,2.04784178e-02,-1.25187802e-03
0.275069,4.15387354e-03,-2.29419572e-03,8.57530783e-03,-4.65414126e-03,2.06102926e-02,-1.30624635e-03
0.276069,4.14421332e-03,-2.21350249e-03,8.65041933e-03,-4.79084948e-03,2.07403963e-02,-1.36030539e-03
0.277069,4.13443631e-03,-2.13264399e-03,8.72298367e-03,-4.92964141e-03,2.08687275e-02,-1.41327389e-03
0.278070,4.12459507e-03,-2.05165776e-03,8.79272802e-03,-5.07072429e-03,2.09951094e-02,-1.46600859e-03
0.279070,4.11466651e-03,-1.97056778e-03,8.85920077e-03,-5.21441877e-03,2.11192810e-02,-1.52018642e-03
0.280070,4.10485256e-03,-1.88945109e-03,8.92272242e-03,-5.36041253e-03,2.12411608e-02,-1.57535698e-03
0.281070,4.09528083e-03,-1.80836557e-03,8.98351122e-03,-5.50849479e-03,2.13606907e-02,-1.63150602e-03
0.282071,4.08589883e-03,-1.72732532e-03,9.04116943e-03,-5.65892585e-03,2.14775521e-02,-1.69042343e-03
0.283071,4.07682127e-03,-1.64638340e-03,9.09609427e-03,-5.81130165e-03,2.15916519e-02,-1.75228925e-03
0.284071,4.06823058e-03,-1.56560525e-03,9.14890377e-03,-5.96505625e-03,2.17029626e-02,-1.81638408e-03
0.285071,4.06007105e-03,-1.48499675e-03,9.19951445e-03,-6.12020015e-03,2.18113112e-02,-1.88377277e-03
0.286072,4.05233146e-03,-1.40457255e-03,9.24811128e-03,-6.27648870e-03,2.19165147e-02,-1.95529937e-03
0.287072,4.04517451e-03,-1.32438243e-03,9.29562441e-03,-6.43307984e-03,2.20186187e-02,-2.02999643e-03
0.288072,4.03859352e-03,-1.24443133e-03,9.34240382e-03,-6.58963401e-03,2.21176004e-02,-2.10780433e-03
0.289072,4.03245855e-03,-1.16469415e-03,9.38840715e-03,-6.74610994e-03,2.22132961e-02,-2.18966576e-03
0.290073,4.02682278e-03,-1.08518175e-03,9.43442109e-03,-6.90178667e-03,2.23057733e-02,-2.27487537e-03
0.291073,4.02174865e-03,-1.00590200e-03,9.48127766e-03,-7.05591932e-03,2.23951162e-02,-2.36240346e-03
0.292073,4.01706055e-03,-9.26802540e-04,9.52892037e-03,-7.20852598e-03,2.24813323e-02,-2.45261168e-03
0.293073,4.01265833e-03,-8.47849576e-04,9.57757757e-03,-7.35935381e-03,2.25643969e-02,-2.54534531e-03
0.294074,4.00860125e-03,-7.69037426e-04,9.62814429e-03,-7.50763816e-03,2.26445456e-02,-2.63901861e-03
0.295074,4.00479827e-03,-6.90321744e-04,9.68092596e-03,-7.65310626e-03,2.27218723e-02,-2.73310468e-03
0.296074,4.00102572e-03,-6.11628671e-04,9.73558550e-03,-7.79603070e-03,2.27964090e-02,-2.82783728e-03
0.297074,3.99724993e-03,-5.32928370e-04,9.79245570e-03,-7.93612613e-03,2.28683209e-02,-2.92194385e-03
0.298075,3.99349498e-03,-4.54198306e-04,9.85209649e-03,-8.07294427e-03,2.29378513e-02,-3.01386152e-03
0.299075,3.98957854e-03,-3.75367921e-04,9.91416785e-03,-8.20679351e-03,2.30050794e-02,-3.10371801e-03
0.300075,3.98532589e-03,-2.96373926e-04,9.97817268e-03,-8.33810213e-03,2.30700518e-02,-3.19138755e-03
0.301075,3.98078538e-03,-2.17207586e-04,1.00442975e-02,-8.46676399e-03,2.31330239e-02,-3.27514965e-03
0.302076,3.97595217e-03,-1.37842296e-04,1.01125843e-02,-8.59278894e-03,2.31941526e-02,-3.35401554e-03
0.303076,3.97064785e-03,-5.82186554e-05,1.01822015e-02,-8.71692235e-03,2.32534439e-02,-3.42884677e-03
0.304076,3.96479950e-03,2.16929458e-05,1.02525582e-02,-8.83968805e-03,2.33109204e-02,-3.49939060e-03
0.305076,3.95853905e-03,1.01867696e-04,1.03236578e-02,-8.96115785e-03,2.33667957e-02,-3.56411607e-03
0.306077,3.95187421e-03,1.82313148e-04,1.03950949e-02,-9.08173025e-03,2.34211049e-02,-3.62292883e-03
0.307077,3.94468132e-03,2.63058733e-04,1.04658619e-02,-9.20228483e-03,2.34737126e-02,-3.67736518e-03
0.308077,3.93700466e-03,3.44086583e-04,1.05354214e-02,-9.32330171e-03,2.35245824e-02,-3.72751423e-03
0.309077,3.92904095e-03,4.25339585e-04,1.06037415e-02,-9.44486496e-03,2.35738037e-02,-3.77230999e-03
0.310078,3.92083445e-03,5.06794767e-04,1.06703027e-02,-9.56745610e-03,2.36212916e-02,-3.81249732e-03
0.311078,3.91231755e-03,5.88451218e-04,1.07341947e-02,-9.69183477e-03,2.36667661e-02,-3.85016563e-03
0.312078,3.90360954e-03,6.70255653e-04,1.07951949e-02,-9.81818486e-03,2.37101173e-02,-3.88590504e-03
0.313078,3.89494347e-03,7.52128687e-04,1.08534680e-02,-9.94638040e-03,2.37513135e-02,-3.91910829e-03
0.314079,3.88637752e-03,8.34030177e-04,1.09087426e-02,-1.00766585e-02,2.37902122e-02,-3.95087084e-03
0.315079,3.87786284e-03,9.15944246e-04,1.09604251e-02,-1.02094645e-02,2.38264536e-02,-3.98351348e-03
0.316079,3.86951740e-03,9.97813515e-04,1.10087327e-02,-1.03445614e-02,2.38598819e-02,-4.01787333e-03
0.317079,3.86156093e-03,1.07955897e-03,1.10542781e-02,-1.04813961e-02,2.38904469e-02,-4.05351895e-03
0.318080,3.85402937e-03,1.16114768e-03,1.10971796e-02,-1.06198323e-02,2.39180120e-02,-4.09122970e-03
0.319080,3.84683088e-03,1.24257767e-03,1.11372508e-02,-1.07599442e-02,2.39422884e-02,-4.13293535e-03
0.320080,3.84001492e-03,1.32381672e-03,1.11750155e-02,-1.09011913e-02,2.39631195e-02,-4.17931191e-03
0.321080,3.83373548e-03,1.40481526e-03,1.12115251e-02,-1.10426212e-02,2.39805552e-02,-4.22957920e-03
0.322081,3.82798949e-03,1.48556442e-03,1.12472805e-02,-1.11837457e-02,2.39945480e-02,-4.28373929e-03
0.323081,3.82260572e-03,1.56609942e-03,1.12822885e-02,-1.13244856e-02,2.40049917e-02,-4.34275919e-03
0.324081,3.81752803e-03,1.64642979e-03,1.13170658e-02,-1.14642936e-02,2.40117952e-02,-4.40676440e-03
0.325081,3.81283134e-03,1.72654657e-03,1.13527458e-02,-1.16021606e-02,2.40151605e-02,-4.47430408e-03
0.326082,3.80848795e-03,1.80646849e-03,1.13900384e-02,-1.17374289e-02,2.40151942e-02,-4.54440701e-03
0.327082,3.80428054e-03,1.88626237e-03,1.14288440e-02,-1.18701465e-02,2.40119562e-02,-4.61709818e-03
0.328082,3.80005284e-03,1.96597975e-03,1.14692374e-02,-1.20001886e-02,2.40054947e-02,-4.69187529e-03
0.329082,3.79582857e-03,2.04563683e-03,1.15119454e-02,-1.21269196e-02,2.39960671e-02,-4.76681120e-03
0.330083,3.79161088e-03,2.12526085e-03,1.15575544e-02,-1.22498473e-02,2.39839440e-02,-4.84014549e-03
0.331083,3.78722065e-03,2.20492150e-03,1.16057648e-02,-1.23692315e-02,2.39692550e-02,-4.91142987e-03
0.332083,3.78246545e-03,2.28468582e-03,1.16559436e-02,-1.24856223e-02,2.39521060e-02,-4.98028890e-03
0.333083,3.77734146e-03,2.36457515e-03,1.17080507e-02,-1.25990728e-02,2.39327026e-02,-5.04496529e-03
0.334084,3.77194585e-03,2.44458934e-03,1.17622917e-02,-1.27094840e-02,2.39113533e-02,-5.10352595e-03
0.335084,3.76623162e-03,2.52476347e-03,1.18182788e-02,-1.28172313e-02,2.38881698e-02,-5.15544427e-03
0.336084,3.76005476e-03,2.60514450e-03,1.18749269e-02,-1.29232997e-02,2.38631690e-02,-5.20145014e-03
0.337084,3.75339290e-03,2.68574349e-03,1.19314364e-02,-1.30284079e-02,2.38363729e-02,-5.24118001e-03
0.338085,3.74641893e-03,2.76652018e-03,1.19876282e-02,-1.31327991e-02,2.38079519e-02,-5.27333035e-03
0.339085,3.73926845e-03,2.84744483e-03,1.20432491e-02,-1.32367693e-02,2.37779705e-02,-5.29747873e-03
0.340085,3.73191069e-03,2.92852127e-03,1.20974189e-02,-1.33411235e-02,2.37462902e-02,-5.31526594e-03
0.341085,3.72430098e-03,3.00974669e-03,1.21491241e-02,-1.34467470e-02,2.37126919e-02,-5.32858976e-03
0.342086,3.71657484e-03,3.09106803e-03,1.21979759e-02,-1.35540004e-02,2.36770771e-02,-5.33781610e-03
0.343086,3.70896975e-03,3.17240695e-03,1.22441231e-02,-1.36628127e-02,2.36394458e-02,-5.34267265e-03
0.344086,3.70159625e-03,3.25371725e-03,1.22874343e-02,-1.37733198e-02,2.35996254e-02,-5.34434895e-03
0.345086,3.69439606e-03,3.33499007e-03,1.23274328e-02,-1.38859117e-02,2.35573042e-02,-5.34574442e-03
0.346087,3.68735448e-03,3.41620136e-03,1.23638146e-02,-1.40007783e-02,2.35121272e-02,-5.34922674e-03
0.347087,3.68061618e-03,3.49728902e-03,1.23971069e-02,-1.41174385e-02,2.34640169e-02,-5.35516944e-03
0.348087,3.67435536e-03,3.57818752e-03,1.24280494e-02,-1.42352280e-02,2.34129111e-02,-5.36336547e-03
0.349087,3.66856034e-03,3.65888252e-03,1.24570494e-02,-1.43537583e-02,2.33586849e-02,-5.37492727e-03
0.350088,3.66307956e-03,3.73939480e-03,1.24841725e-02,-1.44728677e-02,2.33010474e-02,-5.39214406e-03
0.351088,3.65782361e-03,3.81973332e-03,1.25098644e-02,-1.45920565e-02,2.32398312e-02,-5.41625393e-03
0.352088,3.65285483e-03,3.89987582e-03,1.25351640e-02,-1.47103473e-02,2.31751005e-02,-5.44638427e-03
0.353088,3.64823231e-03,3.97980776e-03,1.25611244e-02,-1.48267813e-02,2.31070187e-02,-5.48091568e-03
0.354089,3.64383897e-03,4.05956415e-03,1.25881811e-02,-1.49409370e-02,2.30356884e-02,-5.51926802e-03
0.355089,3.63944387e-03,4.13920888e-03,1.26163671e-02,-1.50526834e-02,2.29610564e-02,-5.56186127e-03
0.356089,3.63490600e-03,4.21878998e-03,1.26459524e-02,-1.51617148e-02,2.28832269e-02,-5.60817948e-03
0.357089,3.63024799e-03,4.29831872e-03,1.26777020e-02,-1.52673045e-02,2.28024290e-02,-5.65600953e-03
0.358090,3.62551676e-03,4.37780713e-03,1.27121667e-02,-1.53690063e-02,2.27190694e-02,-5.70248505e-03
0.359090,3.62061821e-03,4.45729990e-03,1.27491955e-02,-1.54669536e-02,2.26333822e-02,-5.74579945e-03
0.360090,3.61536722e-03,4.53686144e-03,1.27880266e-02,-1.55618183e-02,2.25455005e-02,-5.78537212e-03
0.361090,3.60967047e-03,4.61653132e-03,1.28281017e-02,-1.56540758e-02,2.24555268e-02,-5.82041784e-03
0.362091,3.60361974e-03,4.69630471e-03,1.28693564e-02,-1.57438221e-02,2.23636947e-02,-5.84916089e-03
0.363091,3.59736676e-03,4.77616165e-03,1.29117505e-02,-1.58311749e-02,2.22702821e-02,-5.86962281e-03
0.364091,3.59095372e-03,4.85610362e-03,1.29546224e-02,-1.59167932e-02,2.21754343e-02,-5.88096598e-03
0.365091,3.58431293e-03,4.93614850e-03,1.29967364e-02,-1.60018248e-02,2.20791240e-02,-5.88390296e-03
0.366092,3.57742022e-03,5.01629612e-03,1.30369824e-02,-1.60872669e-02,2.19812167e-02,-5.87937458e-03
0.367092,3.57041779e-03,5.09650216e-03,1.30749944e-02,-1.61735064e-02,2.18816661e-02,-5.86792345e-03
0.368092,3.56353199e-03,5.17670297e-03,1.31108241e-02,-1.62605562e-02,2.17804266e-02,-5.84972954e-03
0.369092,3.55689579e-03,5.25685463e-03,1.31443722e-02,-1.63485820e-02,2.16774172e-02,-5.82609453e-03
0.370093,3.55048727e-03,5.33694407e-03,1.31749936e-02,-1.64381607e-02,2.15723606e-02,-5.79946042e-03
0.371093,3.54423472e-03,5.41696279e-03,1.32020687e-02,-1.65298229e-02,2.14649384e-02,-5.77261593e-03
0.372093,3.53817214e-03,5.49687477e-03,1.32255956e-02,-1.66235368e-02,2.13548786e-02,-5.74741817e-03
0.373093,3.53244114e-03,5.57662356e-03,1.32463539e-02,-1.67186027e-02,2.12420442e-02,-5.72476849e-03
0.374094,3.52714483e-03,5.65616980e-03,1.32653126e-02,-1.68141522e-02,2.11263389e-02,-5.70562274e-03
0.375094,3.52222475e-03,5.73551632e-03,1.32830201e-02,-1.69096414e-02,2.10075833e-02,-5.69176771e-03
0.376094,3.51749171e-03,5.81469819e-03,1.32996221e-02,-1.70048505e-02,2.08855970e-02,-5.68511372e-03
0.377094,3.51279032e-03,5.89373970e-03,1.33153638e-02,-1.70994348e-02,2.07602277e-02,-5.68653413e-03
0.378095,3.50809964e-03,5.97264099e-03,1.33310433e-02,-1.71926234e-02,2.06315913e-02,-5.69488429e-03
0.379095,3.50347746e-03,6.05139011e-03,1.33478102e-02,-1.72833344e-02,2.04998652e-02,-5.70815035e-03
0.380095,3.49891021e-03,6.13000575e-03,1.33665194e-02,-1.73707911e-02,2.03653141e-02,-5.72457502e-03
0.381095,3.49424630e-03,6.20854128e-03,1.33873739e-02,-1.74547339e-02,2.02280566e-02,-5.74342741e-03
0.382096,3.48928574e-03,6.28706158e-03,1.34100374e-02,-1.75353873e-02,2.00882269e-02,-5.76399700e-03
0.383096,3.48393317e-03,6.36560213e-03,1.34342116e-02,-1.76129518e-02,1.99460278e-02,-5.78437518e-03
0.384096,3.47826273e-03,6.44415792e-03,1.34599077e-02,-1.76874242e-02,1.98018174e-02,-5.80120044e-03
0.385096,3.47242617e-03,6.52270848e-03,1.34872276e-02,-1.77587811e-02,1.96559997e-02,-5.81096499e-03
0.386097,3.46650607e-03,6.60125186e-03,1.35159040e-02,-1.78273250e-02,1.95088461e-02,-5.81155158e-03
0.387097,3.46046545e-03,6.67981217e-03,1.35450758e-02,-1.78938795e-02,1.93604428e-02,-5.80296826e-03
0.388097,3.45423172e-03,6.75841387e-03,1.35736014e-02,-1.79594593e-02,1.92107170e-02,-5.78607051e-03
0.389097,3.44783802e-03,6.83704708e-03,1.36006008e-02,-1.80248987e-02,1.90596393e-02,-5.76149674e-03
0.390098,3.44145734e-03,6.91566218e-03,1.36256684e-02,-1.80906174e-02,1.89072260e-02,-5.72877378e-03
0.391098,3.43530870e-03,6.99419692e-03,1.36487580e-02,-1.81567886e-02,1.87535359e-02,-5.68767659e-03
0.392098,3.42951560e-03,7.07261130e-03,1.36696961e-02,-1.82236583e-02,1.85984679e-02,-5.63928531e-03
0.393098,3.42403919e-03,7.15090305e-03,1.36880868e-02,-1.82916304e-02,1.84417386e-02,-5.58676886e-03
0.394099,3.41875897e-03,7.22908572e-03,1.37035105e-02,-1.83610540e-02,1.82829303e-02,-5.53424669e-03
0.395099,3.41359994e-03,7.30715892e-03,1.37159776e-02,-1.84318692e-02,1.81216779e-02,-5.48518730e-03
0.396099,3.40859768e-03,7.38509622e-03,1.37261191e-02,-1.85034816e-02,1.79578013e-02,-5.44129754e-03
0.397099,3.40384182e-03,7.46286098e-03,1.37349215e-02,-1.85749935e-02,1.77912590e-02,-5.40290611e-03
0.398100,3.39934732e-03,7.54044187e-03,1.37432821e-02,-1.86456040e-02,1.76220950e-02,-5.37000955e-03
0.399100,3.39499163e-03,7.61786296e-03,1.37516811e-02,-1.87148130e-02,1.74502353e-02,-5.34336769e-03
0.400100,3.39055648e-03,7.69517782e-03,1.37602864e-02,-1.87823800e-02,1.72756213e-02,-5.32397321e-03
0.401100,3.38585680e-03,7.77243143e-03,1.37693184e-02,-1.88479525e-02,1.70981824e-02,-5.31226138e-03
0.402101,3.38084754e-03,7.84964161e-03,1.37792844e-02,-1.89109832e-02,1.69180953e-02,-5.30672163e-03
0.403101,3.37560695e-03,7.92679858e-03,1.37908839e-02,-1.89707777e-02,1.67356866e-02,-5.30417557e-03
0.404101,3.37024558e-03,8.00388992e-03,1.38045588e-02,-1.90269471e-02,1.65514130e-02,-5.30064243e-03
0.405101,3.36479906e-03,8.08092119e-03,1.38201516e-02,-1.90796452e-02,1.63656587e-02,-5.29275945e-03
0.406102,3.35921133e-03,8.15791773e-03,1.38368781e-02,-1.91295783e-02,1.61786608e-02,-5.27845899e-03
0.407102,3.35341260e-03,8.23490421e-03,1.38537100e-02,-1.91776685e-02,1.59905265e-02,-5.25677783e-03
0.408102,3.34741901e-03,8.31188046e-03,1.38698464e-02,-1.92246297e-02,1.58013068e-02,-5.22697835e-03
0.409102,3.34137606e-03,8.38881436e-03,1.38849582e-02,-1.92708252e-02,1.56111002e-02,-5.18830323e-03
0.410103,3.33549731e-03,8.46565542e-03,1.38989904e-02,-1.93163836e-02,1.54200058e-02,-5.13988669e-03
0.411103,3.32994447e-03,8.54236505e-03,1.39118388e-02,-1.93615419e-02,1.52280839e-02,-5.08199273e-03
0.412103,3.32475485e-03,8.61892864e-03,1.39230348e-02,-1.94068066e-02,1.50352196e-02,-5.01615155e-03
0.413103,3.31983327e-03,8.69535872e-03,1.39319182e-02,-1.94528422e-02,1.48411493e-02,-4.94550927e-03
0.414104,3.31505020e-03,8.77167006e-03,1.39379605e-02,-1.95001237e-02,1.46454917e-02,-4.87375196e-03
0.415104,3.31032853e-03,8.84786494e-03,1.39412327e-02,-1.95485798e-02,1.44479051e-02,-4.80424901e-03
0.416104,3.30567956e-03,8.92392779e-03,1.39424582e-02,-1.95975430e-02,1.42481552e-02,-4.73938786e-03
0.417104,3.30115299e-03,8.99984026e-03,1.39427515e-02,-1.96459965e-02,1.40461403e-02,-4.68061343e-03
0.418105,3.29674895e-03,9.07560239e-03,1.39431238e-02,-1.96930112e-02,1.38418591e-02,-4.62876624e-03
0.419105,3.29236578e-03,9.15123949e-03,1.39441139e-02,-1.97380294e-02,1.36353099e-02,-4.58449760e-03
0.420105,3.28782547e-03,9.22679620e-03,1.39457370e-02,-1.97809504e-02,1.34265408e-02,-4.54788298e-03
0.421105,3.28295755e-03,9.30231026e-03,1.39477828e-02,-1.98218155e-02,1.32155932e-02,-4.51822088e-03
0.422106,3.27770614e-03,9.37779507e-03,1.39501501e-02,-1.98606270e-02,1.30026711e-02,-4.49325782e-03
0.423106,3.27214742e-03,9.45323238e-03,1.39530412e-02,-1.98971124e-02,1.27880531e-02,-4.46959917e-03
0.424106,3.26645888e-03,9.52858777e-03,1.39568028e-02,-1.99309641e-02,1.25721414e-02,-4.44327325e-03
0.425106,3.26081512e-03,9.60382999e-03,1.39616099e-02,-1.99620391e-02,1.23553040e-02,-4.41078679e-03
0.426107,3.25531189e-03,9.67894812e-03,1.39671500e-02,-1.99906674e-02,1.21378159e-02,-4.36997362e-03
0.427107,3.24994843e-03,9.75394916e-03,1.39726066e-02,-2.00176206e-02,1.19197922e-02,-4.32011277e-03
0.428107,3.24467667e-03,9.82884342e-03,1.39769174e-02,-2.00438856e-02,1.17012108e-02,-4.26153836e-03
0.429107,3.23947529e-03,9.90362823e-03,1.39792194e-02,-2.00702945e-02,1.14819784e-02,-4.19510954e-03
0.430108,3.23439627e-03,9.97827868e-03,1.39791390e-02,-2.00972450e-02,1.12619754e-02,-4.12170920e-03
0.431108,3.22954178e-03,1.00527616e-02,1.39769268e-02,-2.01246302e-02,1.10410999e-02,-4.04260779e-03
0.432108,3.22500339e-03,1.01270484e-02,1.39731516e-02,-2.01520244e-02,1.08192039e-02,-3.95966416e-03
0.433108,3.22077167e-03,1.02011434e-02,1.39684494e-02,-2.01789507e-02,1.05961104e-02,-3.87588532e-03
0.434109,3.21672114e-03,1.02750778e-02,1.39631864e-02,-2.02050774e-02,1.03715450e-02,-3.79508833e-03
0.435109,3.21263632e-03,1.03489055e-02,1.39574601e-02,-2.02302724e-02,1.01452448e-02,-3.72105687e-03
0.436109,3.20830397e-03,1.04226747e-02,1.39512364e-02,-2.02544498e-02,9.91699276e-03,-3.65649614e-03
0.437109,3.20360228e-03,1.04964089e-02,1.39445915e-02,-2.02774222e-02,9.68674897e-03,-3.60194697e-03
0.438110,3.19854312e-03,1.05700994e-02,1.39378328e-02,-2.02988106e-02,9.45466729e-03,-3.55564325e-03
0.439110,3.19325001e-03,1.06437127e-02,1.39314366e-02,-2.03181190e-02,9.22106672e-03,-3.51406408e-03
0.440110,3.18788820e-03,1.07172118e-02,1.39258118e-02,-2.03349646e-02,8.98635159e-03,-3.47306150e-03
0.441110,3.18258564e-03,1.07905708e-02,1.39210645e-02,-2.03492285e-02,8.75087535e-03,-3.42903017e-03
0.442111,3.17738973e-03,1.08637870e-02,1.39168483e-02,-2.03612351e-02,8.51488936e-03,-3.37970070e-03
0.443111,3.17228242e-03,1.09368677e-02,1.39124694e-02,-2.03715666e-02,8.27849572e-03,-3.32396284e-03
0.444111,3.16722696e-03,1.10098231e-02,1.39071413e-02,-2.03809469e-02,8.04171220e-03,-3.26170377e-03
0.445111,3.16222730e-03,1.10826455e-02,1.39002606e-02,-2.03899156e-02,7.80451171e-03,-3.19287852e-03
0.446112,3.15734743e-03,1.11553122e-02,1.38916490e-02,-2.03987116e-02,7.56688594e-03,-3.11753299e-03
0.447112,3.15268857e-03,1.12277905e-02,1.38815148e-02,-2.04072475e-02,7.32883237e-03,-3.03578613e-03
0.448112,3.14832672e-03,1.13000582e-02,1.38703250e-02,-2.04152402e-02,7.09032421e-03,-2.94851424e-03
0.449112,3.14425345e-03,1.13721178e-02,1.38585491e-02,-2.04223858e-02,6.85125642e-03,-2.85777240e-03
0.450113,3.14035018e-03,1.14440016e-02,1.38464791e-02,-2.04284813e-02,6.61142003e-03,-2.76688300e-03
0.451113,3.13641415e-03,1.15157648e-02,1.38341815e-02,-2.04334640e-02,6.37054581e-03,-2.67983681e-03
0.452113,3.13222690e-03,1.15874632e-02,1.38215772e-02,-2.04373064e-02,6.12835716e-03,-2.60034359e-03
0.453113,3.12764491e-03,1.16591346e-02,1.38086039e-02,-2.04399521e-02,5.88471861e-03,-2.53041237e-03
